Acc Id,Source,Collection Time,Length,qR,initial date,date gap
QKU53661.1,"USA: Washington,King County",16-03-2020,1273,29.75732911,23-12-2019,84
QKU53673.1,"USA: Washington,King County",19-03-2020,1273,29.76636445,23-12-2019,87
QKU53685.1,"USA: Washington,Snohomish County",12-03-2020,1273,29.76636445,23-12-2019,80
QKU53697.1,"USA: Washington,King County",20-03-2020,1273,29.76636445,23-12-2019,88
QKU53709.1,"USA: Washington,King County",01-03-2020,1273,29.76636445,23-12-2019,69
QKU53721.1,USA: Washington,06-03-2020,1273,29.76636445,23-12-2019,74
QKU53733.1,"USA: Washington,King County",17-03-2020,1273,29.76636445,23-12-2019,85
QKU53745.1,"USA: Washington,King County",28-02-2020,1273,29.76636445,23-12-2019,67
QKU53757.1,"USA: Washington,Snohomish County",06-03-2020,1273,29.76636445,23-12-2019,74
QKU53769.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU53781.1,"USA: Washington,Skagit County",11-03-2020,1273,29.76636445,23-12-2019,79
QKU53793.1,USA: Washington,04-03-2020,1273,29.76636445,23-12-2019,72
QKU53805.1,"USA: Washington,King County",19-03-2020,1273,29.76636445,23-12-2019,87
QKU53817.1,"USA: Washington,King County",19-03-2020,1273,29.58780886,23-12-2019,87
QKU53829.1,"USA: Washington,King County",19-03-2020,1273,29.76636445,23-12-2019,87
QKU53841.1,"USA: Washington,Clark County",08-03-2020,1273,29.76636445,23-12-2019,76
QKU53853.1,"USA: Washington,King County",07-03-2020,1273,29.76636445,23-12-2019,75
QKU53865.1,"USA: Washington,King County",20-03-2020,1273,29.76636445,23-12-2019,88
QKU53877.1,"USA: Washington,King County",19-03-2020,1273,29.76636445,23-12-2019,87
QKU53889.1,"USA: Washington,King County",14-03-2020,1273,29.76636445,23-12-2019,82
QKU53901.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU53913.1,"USA: Washington,King County",02-03-2020,1273,29.76636445,23-12-2019,70
QKU53925.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU53937.1,"USA: Washington,Yakima County",20-03-2020,1273,29.76636445,23-12-2019,88
QKU53949.1,"USA: Washington,King County",19-03-2020,1273,29.76636445,23-12-2019,87
QKU53961.1,"USA: Washington,King County",01-03-2020,1273,29.76636445,23-12-2019,69
QKU53973.1,"USA: Washington,Snohomish County",24-02-2020,1273,30.29948638,23-12-2019,63
QKU53985.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU53997.1,"USA: Washington,King County",20-03-2020,1273,29.76636445,23-12-2019,88
QKU54009.1,"USA: Washington,Yakima County",17-03-2020,1273,29.76636445,23-12-2019,85
QKU54021.1,"USA: Washington,Whatcom County",20-03-2020,1273,30.16105055,23-12-2019,88
QKU54033.1,"USA: Washington,King County",15-03-2020,1273,29.76636445,23-12-2019,83
QKU54045.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54057.1,"USA: Washington,Snohomish County",07-03-2020,1273,29.76636445,23-12-2019,75
QKU54069.1,"USA: Washington,King County",19-03-2020,1273,30.94214136,23-12-2019,87
QKU54081.1,"USA: Washington,King County",12-03-2020,1273,29.76636445,23-12-2019,80
QKU54093.1,"USA: Washington,King County",15-03-2020,1273,30.16105055,23-12-2019,83
QKU54105.1,"USA: Washington,King County",01-03-2020,1273,30.16105055,23-12-2019,69
QKU54117.1,"USA: Washington,King County",12-03-2020,1273,30.16105055,23-12-2019,80
QKU54129.1,USA: Washington,20-03-2020,1273,30.16105055,23-12-2019,88
QKU54141.1,"USA: Washington,King County",13-03-2020,1273,30.16105055,23-12-2019,81
QKU54153.1,"USA: Washington,Pierce County",20-03-2020,1273,30.16105055,23-12-2019,88
QKU54165.1,"USA: Washington,King County",13-03-2020,1273,30.16105055,23-12-2019,81
QKU54177.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54189.1,USA: Washington,04-03-2020,1273,29.76636445,23-12-2019,72
QKU54201.1,USA: Washington,29-02-2020,1273,29.76636445,23-12-2019,68
QKU54213.1,"USA: Washington,Snohomish County",03-03-2020,1273,29.76636445,23-12-2019,71
QKU54225.1,"USA: Washington,King County",01-03-2020,1273,30.09797923,23-12-2019,69
QKU54237.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54249.1,"USA: Washington,King County",10-03-2020,1273,29.76636445,23-12-2019,78
QKU54261.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54273.1,"USA: Washington,King County",10-03-2020,1273,29.76636445,23-12-2019,78
QKU54285.1,"USA: Washington,King County",29-02-2020,1273,29.72641005,23-12-2019,68
QKU54297.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54309.1,"USA: Washington,King County",16-03-2020,1273,29.76636445,23-12-2019,84
QKU54321.1,"USA: Washington,King County",16-03-2020,1273,29.76636445,23-12-2019,84
QKU54333.1,"USA: Washington,King County",04-03-2020,1273,29.76636445,23-12-2019,72
QKU54345.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54357.1,"USA: Washington,King County",13-03-2020,1273,29.76636445,23-12-2019,81
QKU54369.1,"USA: Washington,King County",06-03-2020,1273,29.25044768,23-12-2019,74
QKU54381.1,USA: Washington,19-03-2020,1273,30.70315056,23-12-2019,87
QKU54393.1,"USA: Washington,King County",15-03-2020,1273,29.7444308,23-12-2019,83
QKU54405.1,"USA: Washington,Snohomish County",16-03-2020,1273,30.12436462,23-12-2019,84
QKU54417.1,"USA: Washington,King County",13-03-2020,1273,29.8969907,23-12-2019,81
QKU54429.1,"USA: Washington,King County",14-03-2020,1273,30.16105055,23-12-2019,82
QKU54441.1,"USA: Washington,King County",23-03-2020,1273,30.16105055,23-12-2019,91
QKU54453.1,"USA: Washington,King County",31-03-2020,1273,29.76636445,23-12-2019,99
QKU54465.1,"USA: Washington,King County",31-03-2020,1273,30.16105055,23-12-2019,99
QKU54477.1,"USA: Washington,King County",29-03-2020,1273,30.16892632,23-12-2019,97
QKU54489.1,"USA: Washington,King County",25-03-2020,1273,29.76636445,23-12-2019,93
QKU54501.1,"USA: Washington,King County",23-03-2020,1273,29.76636445,23-12-2019,91
QKU54513.1,"USA: Washington,King County",31-03-2020,1273,29.76636445,23-12-2019,99
QKU54525.1,"USA: Washington,King County",31-03-2020,1273,30.03072762,23-12-2019,99
QKV05887.1,"USA: Washington,Pierce County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV05899.1,"USA: Washington,King County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV05911.1,"USA: Washington,Yakima County",03-04-2020,1273,29.76636445,23-12-2019,102
QKV05923.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.76636445,23-12-2019,105
QKV05935.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.76636445,23-12-2019,105
QKV05947.1,"USA: Washington,Yakima County",02-04-2020,1273,29.82632986,23-12-2019,101
QKV05959.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV05971.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV05983.1,"USA: Washington,King County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV05995.1,"USA: Washington,King County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV06007.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06019.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.76636445,23-12-2019,105
QKV06031.1,"USA: Washington,Yakima County",25-03-2020,1273,29.76636445,23-12-2019,93
QKV06043.1,USA: Washington,30-03-2020,1273,29.76636445,23-12-2019,98
QKV06055.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06067.1,"USA: Washington,Whatcom County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV06079.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06091.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.76636445,23-12-2019,105
QKV06103.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06115.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV06127.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06139.1,"USA: Washington,Skagit County",27-03-2020,1273,29.8969907,23-12-2019,95
QKV06151.1,"USA: Washington,Pierce County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06163.1,"USA: Washington,Whatcom County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06175.1,"USA: Washington,Pierce County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06187.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06199.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.76636445,23-12-2019,105
QKV06211.1,"USA: Washington,Yakima County",25-03-2020,1273,29.76636445,23-12-2019,93
QKV06223.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06235.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06247.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06259.1,"USA: Washington,Pierce County",03-04-2020,1273,29.76636445,23-12-2019,102
QKV06271.1,"USA: Washington,Adams County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06283.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06295.1,"USA: Washington,Whatcom County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV06307.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06319.1,"USA: Washington,Whatcom County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV06331.1,"USA: Washington,Adams County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06343.1,"USA: Washington,Yakima County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV06355.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06367.1,"USA: Washington,King County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV06379.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06391.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06403.1,USA: Washington,28-03-2020,1273,29.76636445,23-12-2019,96
QKV06415.1,"USA: Washington,Skagit County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06427.1,USA: Washington,29-03-2020,1273,29.76636445,23-12-2019,97
QKV06439.1,USA: Washington,30-03-2020,1273,29.76636445,23-12-2019,98
QKV06451.1,"USA: Washington,Whatcom County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV06463.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06475.1,"USA: Washington,Snohomish County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV06487.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06499.1,"USA: Washington,Mason County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06511.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06523.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06535.1,"USA: Washington,King County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06547.1,"USA: Washington,Pierce County",29-03-2020,1273,29.76636445,23-12-2019,97
QKV06559.1,USA: Washington,29-03-2020,1273,29.76636445,23-12-2019,97
QKV06571.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06583.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06595.1,"USA: Washington,Yakima County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV06607.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06619.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06631.1,"USA: Washington,Pierce County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06643.1,"USA: Washington,Yakima County",25-03-2020,1273,29.76636445,23-12-2019,93
QKV06655.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06667.1,"USA: Washington,Whatcom County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06679.1,"USA: Washington,Yakima County",03-04-2020,1273,29.76636445,23-12-2019,102
QKV06691.1,"USA: Washington,Pierce County",29-03-2020,1273,29.76636445,23-12-2019,97
QKV06703.1,USA: Washington,25-03-2020,1273,29.76636445,23-12-2019,93
QKV06715.1,"USA: Washington,Whatcom County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06727.1,"USA: Washington,Yakima County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV06739.1,USA: Washington,10-03-2020,1273,29.76636445,23-12-2019,78
QKV06751.1,"USA: Washington,Skagit County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV06763.1,"USA: Washington,Skagit County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV06775.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06787.1,"USA: Washington,Yakima County",29-03-2020,1273,29.76636445,23-12-2019,97
QKV06799.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06811.1,"USA: Washington,Yakima County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV06823.1,"USA: Washington,Whatcom County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06835.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06847.1,"USA: Washington,Pierce County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV06859.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV06871.1,"USA: Washington,Skagit County",27-03-2020,1273,29.78946943,23-12-2019,95
QKV06883.1,"USA: Washington,Skagit County",29-03-2020,1273,29.76636445,23-12-2019,97
QKV06895.1,"USA: Washington,Pierce County",31-03-2020,1273,29.8969907,23-12-2019,99
QKV06907.1,"USA: Washington,Yakima County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV06919.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV06931.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV06943.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV06955.1,"USA: Washington,Whatcom County",25-03-2020,1273,30.81575107,23-12-2019,93
QKV06967.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV06979.1,USA: Washington,25-03-2020,1273,29.76636445,23-12-2019,93
QKV06991.1,"USA: Washington,King County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07003.1,"USA: Washington,Yakima County",01-04-2020,1273,30.84842485,23-12-2019,100
QKV07015.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07027.1,"USA: Washington,Mason County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV07039.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV07051.1,"USA: Washington,Pierce County",01-04-2020,1273,31.18853336,23-12-2019,100
QKV07063.1,USA: Washington,23-03-2020,1273,29.76636445,23-12-2019,91
QKV07075.1,"USA: Washington,Franklin County",01-04-2020,1273,31.11837801,23-12-2019,100
QKV07087.1,"USA: Washington,Yakima County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07099.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07111.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV07123.1,"USA: Washington,Yakima County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV07135.1,USA: Washington,25-03-2020,1273,31.04109815,23-12-2019,93
QKV07147.1,"USA: Washington,Yakima County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV07159.1,"USA: Washington,Yakima County",03-04-2020,1273,29.76636445,23-12-2019,102
QKV07171.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07183.1,"USA: Washington,King County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07195.1,"USA: Washington,Yakima County",28-03-2020,1273,30.16105055,23-12-2019,96
QKV07207.1,"USA: Washington,Pierce County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07219.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07231.1,"USA: Washington,Yakima County",24-03-2020,1273,30.16105055,23-12-2019,92
QKV07243.1,"USA: Washington,Pierce County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07255.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07267.1,"USA: Washington,Pierce County",23-03-2020,1273,29.76636445,23-12-2019,91
QKV07279.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV07291.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV07303.1,"USA: Washington,King County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07315.1,"USA: Washington,Yakima County",25-03-2020,1273,29.76636445,23-12-2019,93
QKV07327.1,"USA: Washington,Yakima County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV07339.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV07351.1,"USA: Washington,Yakima County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV07363.1,"USA: Washington,Snohomish County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV07375.1,"USA: Washington,Yakima County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07387.1,"USA: Washington,Yakima County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07399.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07411.1,"USA: Washington,Yakima County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV07423.1,"USA: Washington,Snohomish County",02-04-2020,1273,30.16105055,23-12-2019,101
QKV07435.1,"USA: Washington,Yakima County",04-04-2020,1273,30.16105055,23-12-2019,103
QKV07447.1,"USA: Washington,King County",04-04-2020,1273,30.16105055,23-12-2019,103
QKV07459.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV07471.1,USA: Washington,28-03-2020,1273,29.76636445,23-12-2019,96
QKV07483.1,"USA: Washington,Asotin County",01-04-2020,1273,30.16105055,23-12-2019,100
QKV07495.1,"USA: Washington,Adams County",30-03-2020,1273,30.7078634,23-12-2019,98
QKV07507.1,"USA: Washington,Yakima County",26-03-2020,1273,30.16105055,23-12-2019,94
QKV07519.1,"USA: Washington,Yakima County",25-03-2020,1273,30.16105055,23-12-2019,93
QKV07531.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07543.1,"USA: Washington,Yakima County",29-03-2020,1273,30.16105055,23-12-2019,97
QKV07555.1,"USA: Washington,King County",05-04-2020,1273,29.87585101,23-12-2019,104
QKV07567.1,USA: Washington,23-03-2020,1273,28.92357852,23-12-2019,91
QKV07579.1,"USA: Washington,Yakima County",30-03-2020,1273,30.63702344,23-12-2019,98
QKV07591.1,"USA: Washington,Grant County",25-03-2020,1273,29.76636445,23-12-2019,93
QKV07603.1,"USA: Washington,Pierce County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07615.1,"USA: Washington,Benton County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07627.1,"USA: Washington,Yakima County",04-04-2020,1273,29.76636445,23-12-2019,103
QKV07639.1,"USA: Washington,Whatcom County",24-03-2020,1273,29.63296706,23-12-2019,92
QKV07651.1,USA: Washington,23-03-2020,1273,29.76636445,23-12-2019,91
QKV07663.1,"USA: Washington,Franklin County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07675.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07687.1,"USA: Washington,Franklin County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07699.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV07711.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07723.1,"USA: Washington,Asotin County",01-04-2020,1273,30.16105055,23-12-2019,100
QKV07735.1,"USA: Washington,Yakima County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07747.1,"USA: Washington,Yakima County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV07759.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV07771.1,"USA: Washington,Snohomish County",06-04-2020,1273,29.93514943,23-12-2019,105
QKV07783.1,USA: Washington,29-03-2020,1273,29.76636445,23-12-2019,97
QKV07795.1,"USA: Washington,King County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV07807.1,"USA: Washington,Yakima County",26-03-2020,1273,29.76636445,23-12-2019,94
QKV07819.1,"USA: Washington,Yakima County",25-03-2020,1273,29.1359751,23-12-2019,93
QKV07831.1,"USA: Washington,Yakima County",28-03-2020,1273,30.25716623,23-12-2019,96
QKV07843.1,USA: Washington,24-03-2020,1273,29.76636445,23-12-2019,92
QKV07855.1,"USA: Washington,Yakima County",02-04-2020,1273,29.76636445,23-12-2019,101
QKV07867.1,"USA: Washington,Adams County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07879.1,"USA: Washington,King County",03-04-2020,1273,29.47713931,23-12-2019,102
QKV07891.1,"USA: Washington,King County",30-03-2020,1273,29.76636445,23-12-2019,98
QKV07903.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV07915.1,"USA: Washington,Pierce County",24-03-2020,1273,29.76636445,23-12-2019,92
QKV07927.1,"USA: Washington,King County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV07939.1,"USA: Washington,King County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV07951.1,USA: Washington,25-03-2020,1273,29.76636445,23-12-2019,93
QKV07963.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV07975.1,"USA: Washington,King County",05-04-2020,1273,29.76636445,23-12-2019,104
QKV07987.1,"USA: Washington,Yakima County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV07999.1,"USA: Washington,Franklin County",27-03-2020,1273,29.76636445,23-12-2019,95
QKV08011.1,"USA: Washington,King County",24-03-2020,1273,30.05385075,23-12-2019,92
QKV08023.1,"USA: Washington,Yakima County",26-03-2020,1273,29.89189701,23-12-2019,94
QKV08035.1,"USA: Washington,Snohomish County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV08047.1,"USA: Washington,King County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV08059.1,"USA: Washington,Adams County",23-03-2020,1273,29.89189701,23-12-2019,91
QKV08071.1,"USA: Washington,Yakima County",28-03-2020,1273,29.76636445,23-12-2019,96
QKV08083.1,"USA: Washington,Yakima County",31-03-2020,1273,29.76636445,23-12-2019,99
QKV08095.1,"USA: Washington,Pierce County",01-04-2020,1273,29.76636445,23-12-2019,100
QKV08107.1,USA: Washington,08-03-2020,1273,29.76636445,23-12-2019,76
